subject_id,Set#,hrtf,audio,azi,ele,Location,Trail #,azi_error,azi_error,ele_error,ele_error,Azi,Location 
4,2,est,speech,-80,-22.5,A,4,-13.99676768,13.99676768,13.79645208,13.79645208,,
4,2,est,noise,-35,39.375,B,1,31.68573717,31.68573717,-36.843059,36.843059,,
4,2,est,noise,45,0,D,1,-43.40026071,43.40026071,37.48225349,37.48225349,,
4,2,est,noise,0,-16.875,C,1,4.98647342,4.98647342,-4.834234328,4.834234328,,
4,2,est,noise,65,73.125,E,1,-5.529354217,5.529354217,81.42557402,81.42557402,,
4,2,est,noise,-35,39.375,B,2,39.79052326,39.79052326,-6.365817233,6.365817233,,
4,2,est,noise,65,73.125,E,2,5.154245977,5.154245977,78.44931981,78.44931981,,
4,2,est,noise,0,-16.875,C,2,8.544511503,8.544511503,5.531234567,5.531234567,,
4,2,est,noise,-80,-22.5,A,1,-3.094183787,3.094183787,47.20543471,47.20543471,,
4,2,est,noise,-35,39.375,B,3,2.213285241,2.213285241,12.24541738,12.24541738,,
4,2,est,noise,-80,-22.5,A,2,-15.27629265,15.27629265,-2.109434563,2.109434563,,
4,2,est,noise,45,0,D,2,-19.4308744,19.4308744,-24.88837758,24.88837758,,
4,2,est,noise,-35,39.375,B,4,16.01568008,16.01568008,-0.263063348,0.263063348,,
4,2,est,noise,65,73.125,E,3,-7.974181338,7.974181338,78.1729414,78.1729414,,
4,2,est,noise,65,73.125,E,4,-10.15802126,10.15802126,86.90313597,86.90313597,,
4,2,est,noise,-80,-22.5,A,3,-7.012966739,7.012966739,-9.732191391,9.732191391,,
4,2,est,noise,0,-16.875,C,3,-1.68560619,1.68560619,-28.37499377,28.37499377,,
4,2,est,noise,45,0,D,3,-43.23426019,43.23426019,26.25531729,26.25531729,,
4,2,est,noise,45,0,D,4,-9.407672717,9.407672717,-26.0128551,26.0128551,,
4,2,est,noise,0,-16.875,C,4,48.10400264,48.10400264,40.18196146,40.18196146,,
4,2,est,noise,-80,-22.5,A,4,-7.689812127,7.689812127,-18.56692428,18.56692428,,
4,1,generic,noise,65,73.125,E,1,-11.86309558,11.86309558,125.5105342,125.5105342,,
4,1,generic,noise,-35,39.375,B,1,42.76956252,42.76956252,52.53102085,52.53102085,,
4,1,generic,noise,0,-16.875,C,1,5.050806145,5.050806145,-1.495913047,1.495913047,,
4,1,generic,noise,65,73.125,E,2,-6.654606728,6.654606728,122.2596116,122.2596116,,
4,1,generic,noise,-35,39.375,B,2,35.41959886,35.41959886,-29.59049154,29.59049154,,
4,1,generic,noise,45,0,D,1,-28.35682706,28.35682706,-39.06892443,39.06892443,,
4,1,generic,noise,65,73.125,E,3,-6.005170836,6.005170836,77.10922572,77.10922572,,
4,1,generic,noise,0,-16.875,C,2,2.431946938,2.431946938,0.770789731,0.770789731,,
4,1,generic,noise,45,0,D,2,-1.906566064,1.906566064,26.4569557,26.4569557,,
4,1,generic,noise,-35,39.375,B,3,17.95272809,17.95272809,25.6559033,25.6559033,,
4,1,generic,noise,-80,-22.5,A,1,-2.908033232,2.908033232,50.46969578,50.46969578,,
4,1,generic,noise,45,0,D,3,-20.92401868,20.92401868,53.85921703,53.85921703,,
4,1,generic,noise,45,0,D,4,-30.07109351,30.07109351,-34.76245966,34.76245966,,
4,1,generic,noise,-80,-22.5,A,2,5.633649906,5.633649906,-34.03474844,34.03474844,,
4,1,generic,noise,-80,-22.5,A,3,-2.600685993,2.600685993,-31.28706985,31.28706985,,
4,1,generic,noise,-35,39.375,B,4,9.823280028,9.823280028,31.18424872,31.18424872,,
4,1,generic,noise,-80,-22.5,A,4,-51.59257915,51.59257915,-20.79271343,20.79271343,,
4,1,generic,noise,0,-16.875,C,3,-39.84329617,39.84329617,-10.71195045,10.71195045,,
4,1,generic,noise,0,-16.875,C,4,2.435089262,2.435089262,21.33478049,21.33478049,,
4,1,generic,noise,65,73.125,E,4,-15.36816997,15.36816997,50.03316698,50.03316698,,
4,1,generic,speech,-80,-22.5,A,1,-28.81870011,28.81870011,-20.1724529,20.1724529,,
4,1,generic,speech,65,73.125,E,1,-21.82802185,21.82802185,57.80910277,57.80910277,,
4,1,generic,speech,45,0,D,1,-2.916993183,2.916993183,-16.39031493,16.39031493,,
4,1,generic,speech,-35,39.375,B,1,3.271806811,3.271806811,27.2788807,27.2788807,,
4,1,generic,speech,65,73.125,E,2,-3.32261948,3.32261948,87.87108394,87.87108394,,
4,1,generic,speech,-80,-22.5,A,2,-13.72743583,13.72743583,-16.69528731,16.69528731,,
4,1,generic,speech,-35,39.375,B,2,-22.74784559,22.74784559,40.63461006,40.63461006,,
4,1,generic,speech,0,-16.875,C,1,-2.153016605,2.153016605,-13.0935865,13.0935865,,
4,1,generic,speech,45,0,D,2,-10.11423304,10.11423304,-2.951663112,2.951663112,,
4,1,generic,speech,0,-16.875,C,2,3.53345085,3.53345085,-11.10760389,11.10760389,,
4,1,generic,speech,65,73.125,E,3,5.461638168,5.461638168,113.2973947,113.2973947,,
4,1,generic,speech,65,73.125,E,4,-4.290429705,4.290429705,109.6704236,109.6704236,,
4,1,generic,speech,0,-16.875,C,3,1.982789002,1.982789002,-0.511563654,0.511563654,,
4,1,generic,speech,45,0,D,3,-14.96397614,14.96397614,47.09768051,47.09768051,,
4,1,generic,speech,45,0,D,4,-25.44926756,25.44926756,50.97406786,50.97406786,,
4,1,generic,speech,-80,-22.5,A,3,-14.4570482,14.4570482,-16.61671433,16.61671433,,
4,1,generic,speech,0,-16.875,C,4,-0.03060178,0.03060178,10.81963249,10.81963249,,
4,1,generic,speech,-80,-22.5,A,4,-31.45027797,31.45027797,-33.2096087,33.2096087,,
4,1,generic,speech,-35,39.375,B,3,-11.59449032,11.59449032,29.70335418,29.70335418,,
4,1,generic,speech,-35,39.375,B,4,-15.39248089,15.39248089,35.79252744,35.79252744,,
4,1,generic,music,-35,39.375,B,1,18.06987541,18.06987541,38.64870253,38.64870253,,
4,1,generic,music,0,-16.875,C,1,-4.260037573,4.260037573,-7.112474929,7.112474929,,
4,1,generic,music,65,73.125,E,1,-9.275446068,9.275446068,110.625569,110.625569,,
4,1,generic,music,45,0,D,1,2.535553116,2.535553116,-6.406289293,6.406289293,,
4,1,generic,music,-35,39.375,B,2,26.22511571,26.22511571,23.46306348,23.46306348,,
4,1,generic,music,65,73.125,E,2,-4.118558489,4.118558489,106.832766,106.832766,,
4,1,generic,music,-80,-22.5,A,1,2.548431408,2.548431408,-44.97918245,44.97918245,,
4,1,generic,music,65,73.125,E,3,-15.25096255,15.25096255,86.2941934,86.2941934,,
4,1,generic,music,-80,-22.5,A,2,-8.576906646,8.576906646,-4.827411168,4.827411168,,
4,1,generic,music,45,0,D,2,-15.04250111,15.04250111,-26.5347386,26.5347386,,
4,1,generic,music,0,-16.875,C,2,3.793339367,3.793339367,-12.35260596,12.35260596,,
4,1,generic,music,-35,39.375,B,3,11.93267334,11.93267334,34.77412447,34.77412447,,
4,1,generic,music,-80,-22.5,A,3,-29.14225162,29.14225162,-14.42702703,14.42702703,,
4,1,generic,music,45,0,D,3,-14.16383689,14.16383689,4.012267733,4.012267733,,
4,1,generic,music,65,73.125,E,4,-4.295287608,4.295287608,94.75752813,94.75752813,,
4,1,generic,music,0,-16.875,C,3,9.734965475,9.734965475,11.64816476,11.64816476,,
4,1,generic,music,45,0,D,4,3.561696867,3.561696867,-0.657882122,0.657882122,,
4,1,generic,music,0,-16.875,C,4,12.53365001,12.53365001,10.06823839,10.06823839,,
4,1,generic,music,-35,39.375,B,4,5.733586138,5.733586138,34.27433548,34.27433548,,
4,1,generic,music,-80,-22.5,A,4,-14.98986604,14.98986604,-20.91393427,20.91393427,,
5,1,est,noise,0,-16.875,C,1,-20.16258095,20.16258095,-26.98125012,26.98125012,,
5,1,est,noise,45,0,D,1,-27.81171295,27.81171295,-3.454709852,3.454709852,,
5,1,est,noise,0,-16.875,C,2,1.420251455,1.420251455,-23.26209056,23.26209056,,
5,1,est,noise,-80,-22.5,A,1,-16.6480861,16.6480861,-32.97110388,32.97110388,,
5,1,est,noise,-35,39.375,B,1,14.71157286,14.71157286,-23.00568363,23.00568363,,
5,1,est,noise,-80,-22.5,A,2,-6.773278697,6.773278697,-24.60536557,24.60536557,,
5,1,est,noise,65,73.125,E,1,-14.75574896,14.75574896,31.53127297,31.53127297,,
5,1,est,noise,-35,39.375,B,2,-7.333693301,7.333693301,-6.193982489,6.193982489,,
5,1,est,noise,0,-16.875,C,3,-1.595197613,1.595197613,-29.47313149,29.47313149,,
5,1,est,noise,65,73.125,E,2,0.429784327,0.429784327,35.60141838,35.60141838,,
5,1,est,noise,65,73.125,E,3,-3.111250658,3.111250658,26.14621058,26.14621058,,
5,1,est,noise,-80,-22.5,A,3,-49.28960421,49.28960421,-14.17902344,14.17902344,,
5,1,est,noise,-35,39.375,B,3,-20.80037896,20.80037896,18.73712995,18.73712995,,
5,1,est,noise,-35,39.375,B,4,-11.82006674,11.82006674,9.626267617,9.626267617,,
5,1,est,noise,45,0,D,2,-35.67755617,35.67755617,-13.00448948,13.00448948,,
5,1,est,noise,0,-16.875,C,4,-7.271937459,7.271937459,-23.52900718,23.52900718,,
5,1,est,noise,45,0,D,3,-38.53053256,38.53053256,-54.13599028,54.13599028,,
5,1,est,noise,65,73.125,E,4,1.63769898,1.63769898,35.89267222,35.89267222,,
5,1,est,noise,45,0,D,4,8.86568507,8.86568507,-15.2750473,15.2750473,,
5,1,est,noise,-80,-22.5,A,4,-19.08032747,19.08032747,-50.25425921,50.25425921,,
5,1,est,speech,0,-16.875,C,1,-5.300040492,5.300040492,-14.47552086,14.47552086,,
5,1,est,speech,45,0,D,1,-40.11663454,40.11663454,59.47053626,59.47053626,,
5,1,est,speech,0,-16.875,C,2,4.037794452,4.037794452,-19.6171718,19.6171718,,
5,1,est,speech,-80,-22.5,A,1,-9.983871856,9.983871856,-5.28345762,5.28345762,,
5,1,est,speech,-35,39.375,B,1,28.14780969,28.14780969,42.83357771,42.83357771,,
5,1,est,speech,-80,-22.5,A,2,-13.81789673,13.81789673,-47.36751638,47.36751638,,
5,1,est,speech,65,73.125,E,1,-20.41929688,20.41929688,101.0609424,101.0609424,,
5,1,est,speech,-35,39.375,B,2,-10.65348296,10.65348296,25.28852224,25.28852224,,
5,1,est,speech,0,-16.875,C,3,-0.785429938,0.785429938,-25.76644992,25.76644992,,
5,1,est,speech,65,73.125,E,2,-17.71452227,17.71452227,84.27738394,84.27738394,,
5,1,est,speech,65,73.125,E,3,-21.31210332,21.31210332,79.61806324,79.61806324,,
5,1,est,speech,-80,-22.5,A,3,1.43068659,1.43068659,-21.50239031,21.50239031,,
5,1,est,speech,-35,39.375,B,3,11.29020653,11.29020653,24.86952694,24.86952694,,
5,1,est,speech,-35,39.375,B,4,-2.434563488,2.434563488,30.00340373,30.00340373,,
5,1,est,speech,45,0,D,2,-13.81457189,13.81457189,-15.82150639,15.82150639,,
5,1,est,speech,0,-16.875,C,4,2.532542955,2.532542955,-5.411748388,5.411748388,,
5,1,est,speech,45,0,D,3,26.99210128,26.99210128,1.892614753,1.892614753,,
5,1,est,speech,65,73.125,E,4,-8.156666592,8.156666592,26.70193397,26.70193397,,
5,1,est,speech,45,0,D,4,6.485019794,6.485019794,-12.51667678,12.51667678,,
5,1,est,speech,-80,-22.5,A,4,-11.9024464,11.9024464,-25.1700945,25.1700945,,
5,1,est,music,-35,39.375,B,1,-10.64227062,10.64227062,36.53464391,36.53464391,,
5,1,est,music,0,-16.875,C,1,-29.64997059,29.64997059,-18.94390487,18.94390487,,
5,1,est,music,-80,-22.5,A,1,-6.950573244,6.950573244,-13.64639371,13.64639371,,
5,1,est,music,45,0,D,1,-22.07630232,22.07630232,14.16162235,14.16162235,,
5,1,est,music,-35,39.375,B,2,-10.31182132,10.31182132,44.35915508,44.35915508,,
5,1,est,music,65,73.125,E,1,-17.28319304,17.28319304,161.789949,161.789949,,
5,1,est,music,0,-16.875,C,2,-11.95408557,11.95408557,-15.70847384,15.70847384,,
5,1,est,music,0,-16.875,C,3,-6.087384179,6.087384179,-16.5931386,16.5931386,,
5,1,est,music,45,0,D,2,8.583254061,8.583254061,-1.350013878,1.350013878,,
5,1,est,music,65,73.125,E,2,2.116003311,2.116003311,77.85219215,77.85219215,,
5,1,est,music,65,73.125,E,3,-14.19546219,14.19546219,70.4522074,70.4522074,,
5,1,est,music,-80,-22.5,A,2,-2.722627613,2.722627613,1.015327584,1.015327584,,
5,1,est,music,-35,39.375,B,3,-18.25056907,18.25056907,30.37629837,30.37629837,,
5,1,est,music,45,0,D,3,1.846572004,1.846572004,-10.96543071,10.96543071,,
5,1,est,music,65,73.125,E,4,-0.474535925,0.474535925,47.63606866,47.63606866,,
5,1,est,music,-80,-22.5,A,3,1.752550418,1.752550418,-5.664411354,5.664411354,,
5,1,est,music,45,0,D,4,19.12112525,19.12112525,7.821950347,7.821950347,,
5,1,est,music,-80,-22.5,A,4,-15.57385026,15.57385026,-13.50284859,13.50284859,,
5,1,est,music,-35,39.375,B,4,-0.884510967,0.884510967,32.01544353,32.01544353,,
5,1,est,music,0,-16.875,C,4,-12.60496216,12.60496216,-48.66948316,48.66948316,,
5,2,generic,noise,65,73.125,E,1,-10.00578051,10.00578051,-4.970266858,4.970266858,,
5,2,generic,noise,45,0,D,1,-3.752049808,3.752049808,0.27974579,0.27974579,,
5,2,generic,noise,-35,39.375,B,1,29.88543903,29.88543903,-17.21096984,17.21096984,,
5,2,generic,noise,65,73.125,E,2,-9.611116017,9.611116017,6.133610956,6.133610956,,
5,2,generic,noise,0,-16.875,C,1,7.806454474,7.806454474,-14.90961332,14.90961332,,
5,2,generic,noise,45,0,D,2,-42.14780209,42.14780209,21.00184752,21.00184752,,
5,2,generic,noise,-35,39.375,B,2,21.78125413,21.78125413,28.18929362,28.18929362,,
5,2,generic,noise,0,-16.875,C,2,10.71430804,10.71430804,-19.13624954,19.13624954,,
5,2,generic,noise,-80,-22.5,A,1,-18.91136174,18.91136174,-34.80947048,34.80947048,,
5,2,generic,noise,-80,-22.5,A,2,-6.366443983,6.366443983,-79.08025307,79.08025307,,
5,2,generic,noise,-80,-22.5,A,3,-9.588222025,9.588222025,-41.65692953,41.65692953,,
5,2,generic,noise,-35,39.375,B,3,8.011983758,8.011983758,22.58704159,22.58704159,,
5,2,generic,noise,-80,-22.5,A,4,-21.62386391,21.62386391,-39.58665338,39.58665338,,
5,2,generic,noise,45,0,D,3,-25.5109731,25.5109731,-31.82321357,31.82321357,,
5,2,generic,noise,45,0,D,4,-34.81706258,34.81706258,-63.83535337,63.83535337,,
5,2,generic,noise,-35,39.375,B,4,5.267039664,5.267039664,-3.752535925,3.752535925,,
5,2,generic,noise,65,73.125,E,3,-8.327354275,8.327354275,45.01161802,45.01161802,,
5,2,generic,noise,65,73.125,E,4,-9.698724956,9.698724956,25.83582536,25.83582536,,
5,2,generic,noise,0,-16.875,C,3,-1.09999811,1.09999811,-16.92735698,16.92735698,,
5,2,generic,noise,0,-16.875,C,4,0.637537174,0.637537174,-14.82758444,14.82758444,,
5,2,generic,speech,65,73.125,E,1,-22.1430095,22.1430095,-10.69843977,10.69843977,,
5,2,generic,speech,65,73.125,E,2,-16.76289607,16.76289607,40.87573254,40.87573254,,
5,2,generic,speech,-35,39.375,B,1,29.80019441,29.80019441,38.7043669,38.7043669,,
5,2,generic,speech,45,0,D,1,-8.751660519,8.751660519,2.964842031,2.964842031,,
5,2,generic,speech,0,-16.875,C,1,-0.248827526,0.248827526,-17.92819213,17.92819213,,
5,2,generic,speech,65,73.125,E,3,-20.87335656,20.87335656,44.98306756,44.98306756,,
5,2,generic,speech,0,-16.875,C,2,30.84240495,30.84240495,-29.89646321,29.89646321,,
5,2,generic,speech,-80,-22.5,A,1,1.504281805,1.504281805,-17.64303861,17.64303861,,
5,2,generic,speech,45,0,D,2,-37.75954759,37.75954759,7.436154764,7.436154764,,
5,2,generic,speech,45,0,D,3,-17.9716624,17.9716624,-0.821163566,0.821163566,,
5,2,generic,speech,45,0,D,4,7.563684058,7.563684058,0.146590298,0.146590298,,
5,2,generic,speech,65,73.125,E,4,-9.820556263,9.820556263,26.97299582,26.97299582,,
5,2,generic,speech,-35,39.375,B,2,21.79301276,21.79301276,19.93670938,19.93670938,,
5,2,generic,speech,0,-16.875,C,3,-23.29493426,23.29493426,-3.439096949,3.439096949,,
5,2,generic,speech,0,-16.875,C,4,53.27997478,53.27997478,-5.070973884,5.070973884,,
5,2,generic,speech,-80,-22.5,A,2,-3.803185417,3.803185417,-51.08485903,51.08485903,,
5,2,generic,speech,-80,-22.5,A,3,1.885221559,1.885221559,12.85016566,12.85016566,,
5,2,generic,speech,-80,-22.5,A,4,-0.534894991,0.534894991,-0.224684496,0.224684496,,
5,2,generic,speech,-35,39.375,B,3,34.29254993,34.29254993,-46.74956135,46.74956135,,
5,2,generic,speech,-35,39.375,B,4,38.58730382,38.58730382,5.906940467,5.906940467,,
5,2,generic,music,-80,-22.5,A,1,5.431780383,5.431780383,53.16002463,53.16002463,,
5,2,generic,music,-80,-22.5,A,2,-3.167853129,3.167853129,-16.33271064,16.33271064,,
5,2,generic,music,0,-16.875,C,1,-6.552078333,6.552078333,-17.85069624,17.85069624,,
5,2,generic,music,-80,-22.5,A,3,-1.271266868,1.271266868,-67.28147342,67.28147342,,
5,2,generic,music,65,73.125,E,1,-21.27423819,21.27423819,44.00335516,44.00335516,,
5,2,generic,music,45,0,D,1,7.931713776,7.931713776,-0.644105287,0.644105287,,
5,2,generic,music,45,0,D,2,2.877779043,2.877779043,4.55463264,4.55463264,,
5,2,generic,music,65,73.125,E,2,-10.34016596,10.34016596,81.82061378,81.82061378,,
5,2,generic,music,-35,39.375,B,1,45.73842782,45.73842782,26.59777561,26.59777561,,
5,2,generic,music,45,0,D,3,-2.166413445,2.166413445,8.112890484,8.112890484,,
5,2,generic,music,45,0,D,4,-5.109532528,5.109532528,-2.161743733,2.161743733,,
5,2,generic,music,0,-16.875,C,2,-5.770873847,5.770873847,-18.33930291,18.33930291,,
5,2,generic,music,65,73.125,E,3,-13.07795235,13.07795235,55.12805555,55.12805555,,
5,2,generic,music,65,73.125,E,4,-20.59010251,20.59010251,18.01730149,18.01730149,,
5,2,generic,music,0,-16.875,C,3,21.60013513,21.60013513,-11.68906665,11.68906665,,
5,2,generic,music,-35,39.375,B,2,42.92828328,42.92828328,4.235068546,4.235068546,,
5,2,generic,music,-80,-22.5,A,4,-13.5210378,13.5210378,-110.7008941,110.7008941,,
5,2,generic,music,0,-16.875,C,4,-4.119114751,4.119114751,-17.48239017,17.48239017,,
5,2,generic,music,-35,39.375,B,3,8.411232703,8.411232703,2.290092353,2.290092353,,
5,2,generic,music,-35,39.375,B,4,18.78832882,18.78832882,-4.76708963,4.76708963,,
6,2,est,noise,0,-16.875,C,1,-1.193084744,1.193084744,-8.662652963,8.662652963,,
6,2,est,noise,65,73.125,E,1,0.385322305,0.385322305,88.55673794,88.55673794,,
6,2,est,noise,45,0,D,1,-10.92061711,10.92061711,-16.95342411,16.95342411,,
6,2,est,noise,-35,39.375,B,1,40.81894475,40.81894475,9.130688387,9.130688387,,
6,2,est,noise,65,73.125,E,2,-0.445459543,0.445459543,104.1573995,104.1573995,,
6,2,est,noise,0,-16.875,C,2,3.595473159,3.595473159,-13.00073562,13.00073562,,
6,2,est,noise,65,73.125,E,3,1.120663925,1.120663925,95.77191417,95.77191417,,
6,2,est,noise,0,-16.875,C,3,10.66257066,10.66257066,-8.942468981,8.942468981,,
6,2,est,noise,-35,39.375,B,2,18.0048137,18.0048137,62.09132343,62.09132343,,
6,2,est,noise,45,0,D,2,-14.69067434,14.69067434,7.272198668,7.272198668,,
6,2,est,noise,0,-16.875,C,4,2.964879947,2.964879947,-0.72737382,0.72737382,,
6,2,est,noise,-35,39.375,B,3,42.82514856,42.82514856,17.63995605,17.63995605,,
6,2,est,noise,45,0,D,3,-23.57979213,23.57979213,-21.51242639,21.51242639,,
6,2,est,noise,-80,-22.5,A,1,-11.538558,11.538558,-59.3931188,59.3931188,,
6,2,est,noise,45,0,D,4,-6.007288835,6.007288835,-11.04026677,11.04026677,,
6,2,est,noise,65,73.125,E,4,-15.05366427,15.05366427,13.50218871,13.50218871,,
6,2,est,noise,-80,-22.5,A,2,-9.258255829,9.258255829,-59.69945868,59.69945868,,
6,2,est,noise,-80,-22.5,A,3,-19.92982671,19.92982671,-31.5110552,31.5110552,,
6,2,est,noise,-80,-22.5,A,4,-28.91622344,28.91622344,-34.23768265,34.23768265,,
6,2,est,noise,-35,39.375,B,4,23.03982615,23.03982615,-48.72399966,48.72399966,,
6,2,est,music,0,-16.875,C,1,0.968994661,0.968994661,-6.133720203,6.133720203,,
6,2,est,music,65,73.125,E,1,-7.906453915,7.906453915,62.2843589,62.2843589,,
6,2,est,music,-35,39.375,B,1,9.794120167,9.794120167,35.03028114,35.03028114,,
6,2,est,music,45,0,D,1,-11.43114082,11.43114082,-10.08812445,10.08812445,,
6,2,est,music,-80,-22.5,A,1,-24.54293416,24.54293416,-23.29027687,23.29027687,,
6,2,est,music,45,0,D,2,-3.928829805,3.928829805,-17.1875075,17.1875075,,
6,2,est,music,-35,39.375,B,2,1.515449942,1.515449942,38.54707495,38.54707495,,
6,2,est,music,-35,39.375,B,3,8.904961123,8.904961123,16.09889737,16.09889737,,
6,2,est,music,0,-16.875,C,2,-18.56220746,18.56220746,-6.914073602,6.914073602,,
6,2,est,music,-35,39.375,B,4,6.240655437,6.240655437,26.28280712,26.28280712,,
6,2,est,music,-80,-22.5,A,2,-22.02530114,22.02530114,-19.81952147,19.81952147,,
6,2,est,music,0,-16.875,C,3,-10.97696859,10.97696859,-6.112196667,6.112196667,,
6,2,est,music,65,73.125,E,2,-2.354682598,2.354682598,109.4916124,109.4916124,,
6,2,est,music,-80,-22.5,A,3,-11.46861321,11.46861321,-44.23854831,44.23854831,,
6,2,est,music,45,0,D,3,-2.171740198,2.171740198,15.81544851,15.81544851,,
6,2,est,music,0,-16.875,C,4,2.263040353,2.263040353,-9.428630263,9.428630263,,
6,2,est,music,65,73.125,E,3,-5.454073984,5.454073984,75.39516685,75.39516685,,
6,2,est,music,-80,-22.5,A,4,-18.9166952,18.9166952,-29.07984507,29.07984507,,
6,2,est,music,45,0,D,4,-1.574806438,1.574806438,11.87050875,11.87050875,,
6,2,est,music,65,73.125,E,4,-9.226675374,9.226675374,77.6697679,77.6697679,,
6,2,est,speech,45,0,D,1,-4.076327259,4.076327259,21.61044423,21.61044423,,
6,2,est,speech,0,-16.875,C,1,0.309477037,0.309477037,-12.65193933,12.65193933,,
6,2,est,speech,65,73.125,E,1,0.973982849,0.973982849,94.20800792,94.20800792,,
6,2,est,speech,0,-16.875,C,2,-0.393648554,0.393648554,-11.19237704,11.19237704,,
6,2,est,speech,-35,39.375,B,1,26.24885758,26.24885758,55.69847462,55.69847462,,
6,2,est,speech,-80,-22.5,A,1,-4.46444799,4.46444799,-3.059265769,3.059265769,,
6,2,est,speech,-80,-22.5,A,2,-25.03921009,25.03921009,-10.06972526,10.06972526,,
6,2,est,speech,0,-16.875,C,3,-6.693668234,6.693668234,-7.813348429,7.813348429,,
6,2,est,speech,-35,39.375,B,2,-13.48381815,13.48381815,37.72261737,37.72261737,,
6,2,est,speech,45,0,D,2,-36.76160747,36.76160747,-0.578980943,0.578980943,,
6,2,est,speech,-80,-22.5,A,3,-18.29508152,18.29508152,-35.54893093,35.54893093,,
6,2,est,speech,65,73.125,E,2,5.006955119,5.006955119,121.8517654,121.8517654,,
6,2,est,speech,-80,-22.5,A,4,-13.95642734,13.95642734,-39.51695073,39.51695073,,
6,2,est,speech,45,0,D,3,4.806362255,4.806362255,3.702171414,3.702171414,,
6,2,est,speech,-35,39.375,B,3,-3.546230607,3.546230607,30.32642116,30.32642116,,
6,2,est,speech,45,0,D,4,9.692699913,9.692699913,5.116468438,5.116468438,,
6,2,est,speech,0,-16.875,C,4,3.824103524,3.824103524,-10.25436064,10.25436064,,
6,2,est,speech,65,73.125,E,3,-6.675079122,6.675079122,119.4165584,119.4165584,,
6,2,est,speech,65,73.125,E,4,-13.08386611,13.08386611,146.2253739,146.2253739,,
6,2,est,speech,-35,39.375,B,4,19.75324622,19.75324622,16.36562126,16.36562126,,
6,1,generic,noise,0,-16.875,C,1,2.485772051,2.485772051,-7.394022539,7.394022539,,
6,1,generic,noise,65,73.125,E,1,-10.48645102,10.48645102,113.398326,113.398326,,
6,1,generic,noise,-35,39.375,B,1,15.67107256,15.67107256,64.81943237,64.81943237,,
6,1,generic,noise,45,0,D,1,0.58749618,0.58749618,6.332806379,6.332806379,,
6,1,generic,noise,-80,-22.5,A,1,5.246410305,5.246410305,-18.59811006,18.59811006,,
6,1,generic,noise,45,0,D,2,-36.99039846,36.99039846,83.55728414,83.55728414,,
6,1,generic,noise,-35,39.375,B,2,41.52535239,41.52535239,115.7390185,115.7390185,,
6,1,generic,noise,-35,39.375,B,3,37.89980705,37.89980705,89.02040237,89.02040237,,
6,1,generic,noise,0,-16.875,C,2,8.25122682,8.25122682,0.367616934,0.367616934,,
6,1,generic,noise,-35,39.375,B,4,19.57755245,19.57755245,48.5633805,48.5633805,,
6,1,generic,noise,-80,-22.5,A,2,-0.560961357,0.560961357,8.126330689,8.126330689,,
6,1,generic,noise,0,-16.875,C,3,-0.082588628,0.082588628,-12.50326124,12.50326124,,
6,1,generic,noise,65,73.125,E,2,-11.59227029,11.59227029,86.50147982,86.50147982,,
6,1,generic,noise,-80,-22.5,A,3,-3.039534694,3.039534694,-106.3624383,106.3624383,,
6,1,generic,noise,45,0,D,3,-0.13768683,0.13768683,-21.73839341,21.73839341,,
6,1,generic,noise,0,-16.875,C,4,1.706429658,1.706429658,-0.046025765,0.046025765,,
6,1,generic,noise,65,73.125,E,3,-16.26978095,16.26978095,51.84433379,51.84433379,,
6,1,generic,noise,-80,-22.5,A,4,0.768489705,0.768489705,46.94654425,46.94654425,,
6,1,generic,noise,45,0,D,4,-19.46838252,19.46838252,-16.58497208,16.58497208,,
